"time","lat","lng","device_model"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169796770","40.6921686","-73.98663","ASUS_T00P"
"1498169589632","40.6935473","-73.9870892","ASUS_T00P"
"1498169589632","40.6935473","-73.9870892","ASUS_T00P"
"1498169589632","40.6935473","-73.9870892","ASUS_T00P"
"1498169589632","40.6935473","-73.9870892","ASUS_T00P"
"1498169589632","40.6935473","-73.9870892","ASUS_T00P"
"1498169589632","40.6935473","-73.9870892","ASUS_T00P"
"1498169589632","40.6935473","-73.9870892","ASUS_T00P"
"1498169589632","40.6935473","-73.9870892","ASUS_T00P"
"1498169589632","40.6935473","-73.9870892","ASUS_T00P"
"1498169589632","40.6935473","-73.9870892","ASUS_T00P"
"1498169589632","40.6935473","-73.9870892","ASUS_T00P"
"1498169589632","40.6935473","-73.9870892","ASUS_T00P"
"1498169589632","40.6935473","-73.9870892","ASUS_T00P"
"1498169589632","40.6935473","-73.9870892","ASUS_T00P"
"1498169589632","40.6935473","-73.9870892","ASUS_T00P"
"1498169589632","40.6935473","-73.9870892","ASUS_T00P"
"1498169589632","40.6935473","-73.9870892","ASUS_T00P"
"1498169589632","40.6935473","-73.9870892","ASUS_T00P"
"1498169589632","40.6935473","-73.9870892","ASUS_T00P"
"1498169571564","40.6939509","-73.9872126","ASUS_T00P"
"1498169571564","40.6939509","-73.9872126","ASUS_T00P"
"1498169571564","40.6939509","-73.9872126","ASUS_T00P"
"1498169571564","40.6939509","-73.9872126","ASUS_T00P"
"1498169571564","40.6939509","-73.9872126","ASUS_T00P"
"1498169571564","40.6939509","-73.9872126","ASUS_T00P"
"1498169571564","40.6939509","-73.9872126","ASUS_T00P"
"1498169531254","40.6859318","-73.988696","ASUS_T00P"
"1498169531254","40.6859318","-73.988696","ASUS_T00P"
"1498169531254","40.6859318","-73.988696","ASUS_T00P"
"1498169531254","40.6859318","-73.988696","ASUS_T00P"
"1498169531254","40.6859318","-73.988696","ASUS_T00P"
"1498169531254","40.6859318","-73.988696","ASUS_T00P"
"1498169531254","40.6859318","-73.988696","ASUS_T00P"
"1498169531254","40.6859318","-73.988696","ASUS_T00P"
"1498169531254","40.6859318","-73.988696","ASUS_T00P"
"1498169511235","40.6875224","-73.9846558","ASUS_T00P"
"1498169511235","40.6875224","-73.9846558","ASUS_T00P"
"1498169511235","40.6875224","-73.9846558","ASUS_T00P"
"1498169511235","40.6875224","-73.9846558","ASUS_T00P"
"1498169371118","40.676303","-73.9927362","ASUS_T00P"
"1498169371118","40.676303","-73.9927362","ASUS_T00P"
"1498169371118","40.676303","-73.9927362","ASUS_T00P"
"1498169371118","40.676303","-73.9927362","ASUS_T00P"
"1498169371118","40.676303","-73.9927362","ASUS_T00P"
"1498169371118","40.676303","-73.9927362","ASUS_T00P"
"1498169371118","40.676303","-73.9927362","ASUS_T00P"
"1498169337704","40.6867772","-73.99045","ASUS_T00P"
"1498169337704","40.6867772","-73.99045","ASUS_T00P"
"1498169337704","40.6867772","-73.99045","ASUS_T00P"
"1498169337704","40.6867772","-73.99045","ASUS_T00P"
"1498169337704","40.6867772","-73.99045","ASUS_T00P"
"1498169337704","40.6867772","-73.99045","ASUS_T00P"
"1498169337704","40.6867772","-73.99045","ASUS_T00P"
"1498169336890","40.6799712","-73.9948941","ASUS_T00P"
"1498169336890","40.6799712","-73.9948941","ASUS_T00P"
"1498169336890","40.6799712","-73.9948941","ASUS_T00P"
"1498169336890","40.6799712","-73.9948941","ASUS_T00P"
"1498169336890","40.6799712","-73.9948941","ASUS_T00P"
"1498169336890","40.6799712","-73.9948941","ASUS_T00P"
"1498169226377","40.6766122","-73.9927362","ASUS_T00P"
"1498169226377","40.6766122","-73.9927362","ASUS_T00P"
"1498169226377","40.6766122","-73.9927362","ASUS_T00P"
"1498169226377","40.6766122","-73.9927362","ASUS_T00P"
"1498169226377","40.6766122","-73.9927362","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166973881","40.6751833","-74.0069222","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166953878","40.675119","-74.007014","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166893846","40.6745787","-74.0075649","ASUS_T00P"
"1498166871831","40.6745917","-74.0076567","ASUS_T00P"
"1498166871831","40.6745917","-74.0076567","ASUS_T00P"
"1498166871831","40.6745917","-74.0076567","ASUS_T00P"
"1498166871831","40.6745917","-74.0076567","ASUS_T00P"
"1498166871831","40.6745917","-74.0076567","ASUS_T00P"
"1498166871831","40.6745917","-74.0076567","ASUS_T00P"
"1498166871831","40.6745917","-74.0076567","ASUS_T00P"
"1498166871831","40.6745917","-74.0076567","ASUS_T00P"
"1498166871831","40.6745917","-74.0076567","ASUS_T00P"
"1498166871831","40.6745917","-74.0076567","ASUS_T00P"
"1498166871831","40.6745917","-74.0076567","ASUS_T00P"
"1498166871831","40.6745917","-74.0076567","ASUS_T00P"
"1498166871831","40.6745917","-74.0076567","ASUS_T00P"
"1498166871831","40.6745917","-74.0076567","ASUS_T00P"
"1498166871831","40.6745917","-74.0076567","ASUS_T00P"
"1498166871831","40.6745917","-74.0076567","ASUS_T00P"
"1498166871831","40.6745917","-74.0076567","ASUS_T00P"
"1498166871831","40.6745917","-74.0076567","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166831815","40.6746047","-74.0077485","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166791798","40.67324","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166751938","40.6733173","-74.0084831","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166711867","40.6738209","-74.0093094","ASUS_T00P"
"1498166671748","40.6729676","-74.0071058","ASUS_T00P"
"1498166671748","40.6729676","-74.0071058","ASUS_T00P"
"1498166671748","40.6729676","-74.0071058","ASUS_T00P"
"1498166671748","40.6729676","-74.0071058","ASUS_T00P"
"1498166671748","40.6729676","-74.0071058","ASUS_T00P"
"1498166671748","40.6729676","-74.0071058","ASUS_T00P"
"1498166671748","40.6729676","-74.0071058","ASUS_T00P"
"1498166671748","40.6729676","-74.0071058","ASUS_T00P"
"1498166671748","40.6729676","-74.0071058","ASUS_T00P"
"1498166671748","40.6729676","-74.0071058","ASUS_T00P"
"1498166671748","40.6729676","-74.0071058","ASUS_T00P"
"1498166671748","40.6729676","-74.0071058","ASUS_T00P"
"1498166671748","40.6729676","-74.0071058","ASUS_T00P"
"1498166671748","40.6729676","-74.0071058","ASUS_T00P"
"1498166671748","40.6729676","-74.0071058","ASUS_T00P"
"1498166671748","40.6729676","-74.0071058","ASUS_T00P"
"1498166671748","40.6729676","-74.0071058","ASUS_T00P"
"1498166671748","40.6729676","-74.0071058","ASUS_T00P"
"1498166671748","40.6729676","-74.0071058","ASUS_T00P"
